Tokenized Statement,Label
"['Two', 'years', 'ago', 'motorists', 'in', 'Ferguson', 'a', 'city', 'of', '20000', 'people', 'received', '31000', 'citations', '.', 'That', 's', 'at', 'least', 'one', 'citation', 'per', 'person', 'plus', '10000', 'for', 'visitors', '.', 'The', 'city', 'is', 'still', 'surviving', 'only', 'on', 'traffic', 'tickets', 'there', 's', 'virtually', 'no', 'industry', 'there', '.']",barelytrue
"['To', 'abide', 'by', 'Environmental', 'Protection', 'Agency', 'rules', 'when', 'mining', 'or', 'drilling', 'you', 'have', 'to', 'take', 'caution', 'not', 'to', 'disturb', 'bodies', 'of', 'water', 'barely', 'bigger', 'than', 'a', 'puddle', '.']",barelytrue
"['In', 'Milwaukee', 'County', 'juveniles', 'arrested', 'for', 'car', 'theft', 'get', 'sent', 'immediately', 'home', 'because', 'under', 'the', 'point', 'system', 'in', 'juvenile', 'court', 'on', 'holding', 'suspects', 'a', 'stolen', 'car', 'gets', 'zero', 'points', '.']",barelytrue
"['Republican', 'leadership', 'took', 'the', 'lead', 'confirming', 'Loretta', 'Lynch', 'as', 'attorney', 'general', '.']",barelytrue
"['From', '2014', 'to', '2015', 'Austins', 'murder', 'rate', 'is', 'up', 'a', 'whopping', '83', 'percent', '.']",barelytrue
"['We', 'have', 'the', 'highest', 'funding', 'in', 'the', 'K12', 'system', 'in', 'the', 'history', 'of', 'the', 'state', '.']",barelytrue
"['Paul', 'Ryan', 'is', 'one', 'of', 'less', 'than', 'a', 'dozen', 'Republican', 'congressmen', 'to', 'have', 'voted', 'for', 'every', 'bailout', 'to', 'come', 'before', 'Congress', '.']",barelytrue
"['We', 'are', 'imprisoning', 'or', 'giving', 'jail', 'sentences', 'to', 'young', 'people', 'who', 'are', 'smoking', 'marijuana', '.']",barelytrue
"['Says', 'Edward', 'Snowden', 'could', 'have', 'gotten', 'all', 'of', 'the', 'protections', 'of', 'being', 'a', 'whistleblower', '.']",barelytrue
"['Says', 'Missouri', 'Democratic', 'Senate', 'candidateJason', 'Kander', 'is', 'attending', 'fancy', 'dinners', 'all', 'over', 'the', 'country', '.']",barelytrue
"['Says', 'Scott', 'Walker', 'said', 'he', 'would', 'nt', 'touch', 'the', 'state', 'civil', 'service', 'system', 'but', 'now', 'supports', 'overhauling', 'it', '.']",barelytrue
"['Says', 'after', 'leaving', 'the', 'White', 'House', 'Hillary', 'Clinton', 'was', 'forced', 'to', 'return', 'an', 'estimated', '$', '200000', 'in', 'White', 'House', 'china', 'furniture', 'and', 'artwork', 'that', 'she', 'had', 'stolen', '.']",barelytrue
"['When', 'ICE', 'releases', 'illegal', 'immigrants', 'a', 'lot', 'of', 'those', 'people', 'are', 'not', 'from', 'Honduras', 'and', 'Mexico', '.', 'They', 're', 'from', 'Iraq', 'and', 'Somalia', 'and', 'Russia', '.']",barelytrue
"['When', 'I', 'left', 'Washington', 'we', 'had', 'a', '$', '5', 'trillion', 'surplus', '.']",barelytrue
"['Almost', 'nine', 'out', 'of', 'every', '10', 'pennies', 'that', 'would', 'be', 'spent', 'turning', 'a', '200mile', 'stretch', 'of', 'Interstate', '70', 'into', 'a', 'toll', 'road', 'would', 'be', 'from', 'folks', 'outside', 'Missouri', '.']",barelytrue
"['The', 'largest', 'lowwage', 'employer', 'is', 'not', 'McDonalds', 'or', 'Walmart', 'but', 'the', 'U.S.', 'government', '.']",barelytrue
"['We', 've', 'had', 'examples', 'like', 'in', 'Yuma', 'County', 'where', 'we', 've', 'been', 'able', 'to', 'stop', '97', 'percent', 'of', 'the', 'illegal', 'immigration', 'flow', 'and', 'those', 'programs', 'they', 'abolish', '.']",barelytrue
"['The', 'tax', 'policies', 'of', 'George', 'W.', 'Bush', 'created', 'a', 'dynamic', 'effect', 'of', 'high', 'growth', '.']",barelytrue
"['There', 'is', 'not', 'one', 'of', 'the', 'Muslim', 'nations', 'that', 'does', 'nt', 'have', 'discrimination', 'against', 'women', 'discrimination', 'against', 'gays', 'subjugation', 'of', 'other', 'religious', 'beliefs', '.']",barelytrue
"['When', 'Ronald', 'Reagan', 'came', 'in', 'from', '1978', 'to', '1982', 'economic', 'growth', 'averaged', 'less', 'than', '1', 'percent', 'a', 'year', '.', 'There', 's', 'only', 'one', 'other', 'fouryear', 'period', 'where', 'that', 's', 'true', '.', 'That', 's', 'true', 'from', '2008', 'to', '2012', '.']",barelytrue
"['The', 'government', 'made', 'accommodation', 'to', 'the', 'Fort', 'Hood', 'shooter', 'to', 'let', 'him', 'grow', 'a', 'beard', 'for', 'religious', 'reasons', '.']",barelytrue
"['One', 'of', 'the', 'Planned', 'Parenthood', 'videos', 'shows', 'a', 'fully', 'formed', 'fetus', 'on', 'the', 'table', 'its', 'heart', 'beating', 'its', 'legs', 'kicking', 'while', 'someone', 'says', 'We', 'have', 'to', 'keep', 'it', 'alive', 'to', 'harvest', 'its', 'brain', '.']",barelytrue
"['Says', 'he', 'will', 'pursue', 'change', 'in', 'federal', 'law', 'to', 'protect', 'employees', 'from', 'extortion', 'from', 'a', 'union', 'because', 'the', 'Supreme', 'Court', 'has', 'ruled', 'that', 'federal', 'prohibitions', 'outlawing', 'extortion', 'usually', 'do', 'not', 'apply', 'to', 'unions', '.']",barelytrue
"['Says', 'Wisconsin', 'Gov.', 'Scott', 'Walker', 'turned', 'a', '$', '1', 'billion', 'surplus', 'into', 'a', '$', '2.2', 'billion', 'budget', 'deficit', '.']",barelytrue
"['Jebs', 'policies', 'in', 'Florida', 'helped', 'lead', 'to', 'its', 'almost', 'total', 'collapse', '.']",barelytrue
"['Inspections', 'of', 'abortion', 'centers', 'around', 'Virginia', 'have', 'found', 'multiple', 'violations', 'of', 'parental', 'consent', 'laws', ' ', 'but', 'Gov.', 'Terry', 'McAuliffe', 'and', 'his', 'administration', 'have', 'done', 'nothing', '.']",barelytrue
"['After', 'Texas', 'defunded', 'Planned', 'Parenthood', 'both', 'the', 'unintended', 'pregnancy', 'and', 'abortion', 'rates', 'dropped', '.']",barelytrue
"['Unions', 'did', 'not', 'create', 'the', 'eighthour', 'work', 'day', 'and', 'the', '40hour', 'work', 'week', '.', 'Henry', 'Ford', 'did', '.']",barelytrue
"['The', 'Obama', 'administration', 'is', 'proposing', 'to', 'mine', 'another', '10', 'billion', 'tons', 'of', 'Wyoming', 'coal', 'which', 'would', 'unleash', 'three', 'times', 'more', 'carbon', 'pollution', 'than', 'Obamas', 'Clean', 'Power', 'Plan', 'would', 'even', 'save', 'through', '2030', '.']",barelytrue
"['Says', 'Scott', 'Walker', 'brags', 'a', 'lot', 'about', 'having', 'an', 'independent', 'agency', 'investigate', 'police', 'shootings', '.', 'Of', 'course', 'he', 'did', 'nt', 'fund', 'it', '.']",barelytrue
"['I', 'released', 'all', 'my', 'emails', '.']",barelytrue
"['Says', 'Russ', 'Feingold', 'cast', 'the', 'deciding', 'vote', 'for', 'the', 'largest', 'tax', 'increase', 'in', 'history']",barelytrue
"['How', 'do', 'Jeb', 'Bush', 'and', 'Donald', 'Trump', 'differ', 'on', 'immigration', 'Spoiler', 'alert', 'They', 'do', 'nt', '.']",barelytrue
"['In', '1940', 'only', '7', 'percentof', 'Germans', 'were', 'Nazis', '.']",barelytrue
"['Saystheres', '400000', 'anchor', 'babies', 'born', 'in', 'the', 'United', 'States', 'a', 'year', 'which', 'areindividuals', 'coming', 'to', 'our', 'country', 'and', 'having', 'their', 'children', 'so', 'their', 'children', 'can', 'be', 'U.S.', 'citizens', '.']",barelytrue
"['If', 'I', 'had', 'not', 'asked', 'for', 'my', 'emails', 'all', 'to', 'be', 'made', 'public', 'none', 'of', 'this', 'would', 'have', 'been', 'in', 'the', 'public', 'arena', '.']",barelytrue
"['There', 's', 'a', 'tremendous', 'other', 'number', 'of', 'public', 'officials', 'who', 'have', 'done', 'the', 'same', 'thing', 'as', 'Hillary', 'Clinton', 'with', 'a', 'private', 'email', 'server', '.']",barelytrue
"['One', 'of', 'the', 'reasons', 'that', 'Social', 'Security', 'is', 'in', 'so', 'much', 'trouble', 'is', 'that', 'the', 'only', 'funding', 'stream', 'comes', 'from', 'people', 'who', 'get', 'a', 'wage', '.', 'The', 'people', 'who', 'get', 'wages', 'is', 'declining', 'dramatically', '.']",barelytrue
"['Over', '40', 'percent', 'of', 'small', 'and', 'midsize', 'banks', 'that', 'loan', 'money', 'to', 'small', 'businesses', 'have', 'been', 'wiped', 'out', 'since', 'DoddFrank', 'has', 'passed', '.']",barelytrue
"['Says', 'Marco', 'Rubios', 'proposed', 'college', 'affordability', 'overhaul', 'would', 'specifically', 'benefit', 'forprofit', 'colleges', '.']",barelytrue
"['There', 'is', 'debate', 'among', 'constitutional', 'scholars', 'about', 'whether', 'the', 'First', 'Amendment', 'will', 'continue', 'to', 'protect', 'faith', 'leaders', 'from', 'being', 'forced', 'to', 'perform', 'marriages', 'against', 'their', 'religious', 'beliefs', '.']",barelytrue
"['Prior', 'to', '1962', 'everybody', 'prayed', 'before', 'school', 'started', 'and', 'the', 'Bible', 'was', 'the', 'principal', 'textbook', 'in', 'all', 'schools', '.']",barelytrue
"['If', 'you', 'look', 'at', 'the', 'results', 'of', 'Obamacare', 'what', 'you', 'see', 'is', 'emergency', 'room', 'visits', 'are', 'up', 'over', '50', 'percent', '.']",barelytrue
"['I', 'was', 'appointed', 'U.S.', 'attorney', 'by', 'President', 'Bush', 'on', 'Sept.', '10', '2001', '.']",barelytrue
"['On', 'allowing', 'abortion', 'in', 'cases', 'of', 'rape', 'or', 'incest', 'I', 'have', 'never', 'said', 'that', 'or', 'advocated', 'that', '.']",barelytrue
"['In', 'FY', '2014', 'Planned', 'Parenthood', 'performed', '327653', 'abortions', 'while', 'receiving', '$', '528', 'million', 'from', 'taxpayers', 'in', 'violation', 'of', 'the', 'Hyde', 'amendment', '.']",barelytrue
"['Says', 'Hillary', 'Clinton', 'has', 'been', 'in', 'office', 'and', 'in', 'government', 'longer', 'than', 'anybody', 'else', 'running', 'here', 'tonight', '.']",barelytrue
"['SayPresident', 'George', 'W.', 'Bush', 'borrowed', '$', '1.37', 'trillion', 'of', 'Social', 'Security', 'surplus', 'revenue', 'to', 'pay', 'for', 'his', 'tax', 'cuts', 'for', 'the', 'rich', 'and', 'his', 'war', 'in', 'Iraq', 'and', 'never', 'paid', 'it', 'back', '.']",barelytrue
"['Says', 'states', 'not', 'directly', 'involved', 'in', 'the', 'gay', 'marriage', 'lawsuits', 'that', 'reached', 'the', 'Supreme', 'Court', 'are', 'not', 'bound', 'by', 'the', 'courts', 'ruling', '.']",barelytrue
"['The', 'economy', 'by', 'every', 'metric', 'is', 'better', 'than', 'when', 'I', 'came', 'into', 'office', '.']",barelytrue
"['Under', 'Gov.', 'Scott', 'Walker', 'Wisconsin', 'projected', 'a', '$', '1', 'billion', 'budget', 'surplus', 'and', 'it', 'turns', 'out', 'to', 'be', 'a', 'deficit', 'of', '$', '2.2', 'billion', '.']",barelytrue
"['Says', 'under', 'his', 'leadership', 'Wisconsin', 'median', 'household', 'income', 'is', 'up', '2.7', 'while', 'it', 'is', 'down', '1.3', 'nationally', 'under', 'President', 'Obama', '.']",barelytrue
"['I', 'deployed', 'the', 'Texas', 'National', 'Guard', 'to', 'the', 'TexasMexico', 'border', '.', 'And', 'the', 'policy', 'worked', 'apprehensions', 'at', 'the', 'border', 'declined', '74', 'percent', '.']",barelytrue
"['Obamas', 'Clean', 'Power', 'Plan', '...', 'eliminates', 'coalfired', 'power', 'plants', '.']",barelytrue
"['If', 'women', 'seeking', 'an', 'abortion', 'see', 'their', 'ultrasound', 'the', 'odds', 'are', 'pretty', 'high', 'they', 're', 'going', 'to', 'keep', 'the', 'baby', '.']",barelytrue
"['A', 'law', 'was', 'passed', 'apparently', 'in', 'the', 'Clinton', 'administration', 'about', 'whether', 'in', 'recruiting', 'offices', ' ', 'Marines', 'or', 'other', 'military', 'should', 'be', 'able', 'to', 'have', 'guns', '.', 'Apparently', 'it', 'is', 'prohibited', '.']",barelytrue
"['Texas', 'high', 'school', 'graduation', 'rate', 'went', 'from', '27th', 'in', 'the', 'country', 'in', '2002', 'to', 'second', 'highest', 'in', 'the', 'country', 'in', '2013', '.']",barelytrue
"['Four', 'times', 'I', 'said', 'he', 'John', 'McCainis', 'a', 'hero', 'but', 'you', 'know', '...', 'people', 'choose', 'selective', 'pieces', '.']",barelytrue
"['In', 'a', 'few', 'months', 'this', 'deal', 'would', 'give', 'Iran', '$', '150', 'billion', 'for', 'its', '$', '300', 'billion', 'to', '$', '400', 'billion', 'economy', 'which', 'is', 'like', '$', '8', 'trillion', 'flowing', 'into', 'the', 'United', 'States', 'treasury', '.']",barelytrue
"['Obama', 'keeps', 'talking', 'about', 'getting', 'rid', 'of', 'all', 'nuclear', 'weapons', '.', 'He', 's', 'already', 'significantly', 'reduced', 'our', 'capabilities', 'there', '.']",barelytrue
"['Says', 'Carlos', 'LopezCantera', 'even', 'voiced', 'enthusiastic', 'support', 'for', 'bringing', 'an', 'Arizonastyle', 'immigration', 'law', 'to', 'Florida', 'calling', 'the', 'measure', 'common', 'sense', '.']",barelytrue
"['Despite', 'keeping', 'distance', 'from', 'national', 'media', 'interviewers', 'I', 'did', 'local', 'press', 'all', 'along', 'the', 'last', 'three', 'months', '.']",barelytrue
"['We', 'know', 'from', '...', 'the', 'federal', 'data', 'that', 'they', 'only', 'stop', 'or', 'apprehend', 'one', 'out', 'of', 'four', 'illegal', 'people', 'crossing', 'our', 'border', '.']",barelytrue
"['Says', 'Chris', 'Christie', 'vetoed', 'equal', 'pay', 'for', 'women', '3', 'times', '.', 'He', 'only', 'let', 'the', 'bill', 'pass', 'once', 'it', 'became', 'a', 'damaging', 'campaign', 'issue', '.']",barelytrue
"['Says', 'President', 'Obama', 'is', 'reducing', 'our', 'naval', 'fleet', 'to', '1917', 'levels', '...']",barelytrue
"['Says', 'Donald', 'Trump', 'has', 'given', 'more', 'money', 'to', 'Democratic', 'candidates', 'than', 'Republican', 'candidates', '.']",barelytrue
"['We', 'have', 'the', 'highest', 'rate', 'of', 'childhood', 'poverty', 'of', 'any', 'major', 'country', 'on', 'Earth', '.']",barelytrue
"['Hundreds', 'of', 'thousands', 'of', 'illegal', 'immigrants', 'are', 'going', 'to', 'state', 'and', 'federal', 'penitentiaries', '.']",barelytrue
"['The', 'Supreme', 'Courts', 'views', 'are', 'radically', 'out', 'of', 'step', 'with', 'public', 'opinion', 'regarding', 'its', 'decision', 'to', 'legalize', 'samesex', 'marriage', 'nationwide', '.']",barelytrue
"['Says', 'U.S.', 'Sen.', 'Ron', 'Johnson', 'voted', 'to', 'cut', '$', '700', 'm', 'from', 'Medicare', '.']",barelytrue
"['A', 'Texas', 'law', 'will', 'repatriate', '$', '1', 'billion', 'of', 'gold', 'bullion', 'from', 'the', 'Federal', 'Reserve', 'in', 'New', 'York', 'to', 'Texas', '.']",barelytrue
"['Says', 'Jeb', 'Bush', 'appointed', 'a', 'guardian', 'for', 'the', 'fetus', 'of', 'a', 'rape', 'survivor', '.']",barelytrue
"['Says', 'Barack', 'Obama', 'told', 'the', 'U.S.', 'Coast', 'Guard', 'Academy', 'that', 'the', 'number', 'one', 'threat', 'to', 'the', 'military', 'and', 'the', 'world', 'today', 'is', 'global', 'warming', '.']",barelytrue
"['Says', 'Scott', 'Walker', 'said', 'that', 'forcing', 'women', 'facing', 'abortion', 'to', 'get', 'invasive', 'ultrasounds', 'was', 'just', 'a', 'cool', 'thing', '.']",barelytrue
"['The', 'party', 'in', 'the', 'White', 'House', 'is', 'responsible', 'for', 'a', 'massive', 'tax', 'increase', 'on', 'the', 'middle', 'class', '.']",barelytrue
"['This', 'type', 'of', 'mass', 'violence', 'does', 'not', 'happen', 'in', 'other', 'advanced', 'countries', '.', 'It', 'does', 'nt', 'happen', 'in', 'other', 'places', 'with', 'this', 'kind', 'of', 'frequency', '.']",barelytrue
"['The', 'Democrats', 'are', 'responsible', 'for', 'the', 'swift', 'mindless', 'drawdown', 'of', 'a', 'military', 'that', 'was', 'generations', 'in', 'the', 'making', '.']",barelytrue
"['After', 'the', '2001', 'and', '2003', 'Bush', 'tax', 'rate', 'cuts', '...', 'there', 'was', 'more', 'money', 'coming', 'into', 'the', 'treasury', '.']",barelytrue
"['When', 'was', 'the', 'last', 'time', 'you', 'saw', 'a', 'Chevrolet', 'in', 'Japan', 'It', 'does', 'nt', 'exist', 'folks', '.']",barelytrue
"['Says', 'Bill', 'Clinton', 'gave', 'a', 'speech', 'in', '1996', 'about', 'Iraq', 'having', 'WMDs', 'and', 'said', 'we', 'needed', 'a', 'regime', 'change', 'even', 'though', 'everyone', 'blamed', 'those', 'things', 'on', 'George', 'W.', 'Bush', '.']",barelytrue
"['Millennials', 'will', 'be', '75', 'percent', 'of', 'the', 'workforce', 'in', 'the', 'next', '10', 'years', '.']",barelytrue
"['Says', 'Hillary', 'Clintons', 'been', 'very', 'clear', 'where', 'she', 'stands', 'on', 'trade', '.']",barelytrue
"['Thanks', 'to', 'the', 'Act', '10', 'collective', 'bargaining', 'law', 'that', 'took', 'effect', 'four', 'years', 'ago', 'ACT', 'scores', 'in', 'Wisconsin', 'are', 'now', 'secondbest', 'in', 'the', 'country', 'for', 'states', 'where', 'more', 'than', 'half', 'the', 'kids', 'take', 'the', 'exam', '.']",barelytrue
"['If', 'Fox', 'News', 'presidential', 'debate', 'rules', 'had', 'been', 'in', 'place', 'during', 'the1992', 'electionBill', 'Clinton', 'would', 'nt', 'have', 'beenon', 'the', 'stage', '.']",barelytrue
"['The', 'entirety', 'of', 'North', 'America', ' ', 'Canada', 'the', 'United', 'States', 'and', 'Mexico', ' ', 'there', 's', 'more', 'known', 'reserves', 'in', 'those', 'three', 'countries', 'than', 'in', 'Russia', 'and', 'Saudi', 'Arabia', '.']",barelytrue
"['You', 'do', 'nt', 'have', 'to', 'be', 'as', 'smart', 'as', 'a', 'fifthgrader', 'to', 'know', 'what', 'causes', 'the', 'climate', 'is', 'the', 'sun', '.', 'The', 'sun', '.', 'I', 'have', 'people', 'tell', 'me', 'Carbon', 'dioxide', 'warms', 'the', 'Earth', '.', 'No', 'it', 'does', 'nt', '.', 'The', 'sun', 'warms', 'the', 'Earth', '.']",barelytrue
"['The', 'Texas', 'Senate', 'approved', 'a', 'bill', 'to', 'put', 'a', 'special', 'label', 'on', 'the', 'insurance', 'cards', 'of', 'anyone', 'who', 'bought', 'a', 'plan', 'through', 'Obamacare', 'that', 'includes', 'the', 'letter', 'S', 'for', 'subsidy', '.']",barelytrue
"['The', 'CEO', 'of', 'Goldman', 'Sachs', 'let', 'his', 'employees', 'know', 'that', 'he', 'd', 'be', 'just', 'fine', 'with', 'either', 'Bush', 'or', 'Clinton', '.']",barelytrue
"['The', 'Supreme', 'Court', 'ca', 'nt', 'overrule', 'the', 'other', 'two', 'branchesof', 'government', '.']",barelytrue
"['ISIS', 'did', 'nt', 'exist', 'when', 'my', 'brother', 'was', 'president', '.', 'AlQaida', 'in', 'Iraq', 'was', 'wiped', 'out', 'when', 'my', 'brother', 'was', 'president', '.']",barelytrue
"['Says', 'Hillary', 'Clinton', 'makes', 'more', 'per', 'hour', 'at', 'a', 'speaking', 'gig', 'than', 'the', 'average', 'CEO', 'does', 'in', 'a', 'year', '.']",barelytrue
"['Says', 'Democratic', 'challenger', 'Russ', 'Feingold', 'was', 'the', 'deciding', 'vote', 'on', 'Obamacare', '.']",barelytrue
"['One', 'person', 'has', 'been', 'fired', 'at', 'the', 'Veterans', 'Administration', 'for', 'withholding', 'services', '.']",barelytrue
"['As', 'a', 'senator', 'Hillary', 'Clinton', 'actually', 'paid', 'female', 'staffers', 'a', 'lot', 'less', 'than', 'men', '.']",barelytrue
"['Saysthe', 'State', 'Department', 'has', 'had', 'half', 'a', 'year', 'to', 'respond', 'to', 'a', 'Benghazi', 'document', 'request', 'yet', 'I', 'have', 'not', 'gotten', 'a', 'single', 'solitary', 'scrap', 'of', 'paper', '.']",barelytrue
"['Says', 'Jeb', 'Bush', 'once', 'held', '$', '1', 'million', 'in', 'family', 'planning', 'grants', 'hostage', 'until', 'the', 'programs', 'receiving', 'the', 'money', 'agreed', 'not', 'to', 'discuss', 'birth', 'control', 'at', 'all', '.']",barelytrue
"['The', 'average', 'age', 'of', 'planes', 'in', 'the', 'Qatar', 'Airways', 'fleet', 'is', 'about', 'four', 'years', 'while', 'Delta', 'Air', 'Lines', 'flies', 'planes', 'that', 'are', '35', 'years', 'old', '.']",barelytrue
"['We', 'had', 'an', 'agreement', 'that', 'the', 'president', 'could', 'have', 'signed', 'that', 'would', 'have', 'kept', '10000', 'troops', 'in', 'Iraq', '.']",barelytrue
"['In', 'the', 'last', '24', 'months', '10', 'rural', 'Texas', 'hospitals', 'have', 'been', 'forced', 'to', 'shut', 'their', 'doors', 'because', 'state', 'leaders', 'chose', 'not', 'to', 'expand', 'Medicaid', '.']",barelytrue
"['Once', 'again', 'a', 'police', 'officer', 'has', 'been', 'killed', 'with', 'an', 'illegal', 'gun', 'from', 'Georgia', ' ', 'a', 'state', 'that', 'last', 'year', 'did', 'the', 'NRAs', 'bidding', 'and', 'weakened', 'its', 'already', 'lax', 'gun', 'laws', '.']",barelytrue
"['The', 'families', 'that', 'are', 'covered', 'through', 'the', 'Low', 'Income', 'Pool', 'is', 'a', 'different', 'group', 'of', 'individuals', 'than', 'are', 'covered', 'by', 'Obamacare', '.']",barelytrue
"['Twothirds', 'of', 'American', 'families', 'rely', 'on', 'the', 'mothers', 'income', 'to', 'stay', 'above', 'the', 'poverty', 'level', '.']",barelytrue
"['Republicans', 'have', 'already', 'cut', 'our', 'neighborhood', 'public', 'schools', 'three', 'budgets', 'in', 'a', 'row', '.']",barelytrue
"['We', 'had', 'the', 'biggest', 'drop', 'of', 'the', 'rate', 'of', 'unemployment', 'inall', 'but', '4', 'states', '.']",barelytrue
"['On', 'my', 'last', 'trip', 'to', 'New', 'Hampshire', 'I', 'think', 'I', 'met', 'the', 'guy', 'who', 'founded', 'the', 'first', 'and', 'only', 'bank', 'since', 'DoddFrank', 'passed', 'since', 'the', 'financial', 'crisis', '.', 'One', 'bank', 'in', 'the', 'country', '.']",barelytrue
"['Not', 'a', 'single', 'Republican', 'candidate', 'announced', 'or', 'potential', 'is', 'clearly', 'and', 'consistently', 'supporting', 'a', 'path', 'to', 'citizenship', '.', 'Not', 'one', '.']",barelytrue
"['I', 'helped', 'pass', 'what', 'if', 'enacted', 'would', 'be', 'the', 'largest', 'tax', 'cut', 'in', 'Texas', 'history', 'through', 'the', 'State', 'Senate', '.']",barelytrue
"['Says', 'the', 'Clintons', 'burst', 'through', 'their', 'own', 'selfpronounced', 'guidelines', 'by', 'acceptingforeign', 'donations', '.', 'There', 'is', 'a', 'clip', 'of', 'Bill', 'Clinton', 'saying', 'were', 'not', 'going', 'to', 'take', 'foreign', 'donations', '.']",barelytrue
"['Says', 'he', 'raised', 'average', 'family', 'income', 'by', '50', 'percent', 'during', 'his', 'tenure', 'as', 'Arkansas', 'governor', '.']",barelytrue
"['Says', 'the', 'recall', 'elections', 'that', 'aimed', 'to', 'remove', 'him', 'and', 'other', 'Republican', 'officials', 'from', 'office', 'cost', 'tens', 'of', 'millions', 'of', 'dollars', 'to', 'run', '.']",barelytrue
"['The', 'man', 'who', 'killed', 'a', 'motorist', 'who', 'fatally', 'struck', 'a', '2yearold', 'was', 'back', 'on', 'the', 'street', 'because', 'he', 'had', 'received', 'a', '13year', 'sentence', 'for', 'bank', 'robbery', 'but', 'only', 'served', 'two', 'years', '.']",barelytrue
"['We', 'spent', 'twice', 'as', 'much', 'per', 'capita', 'for', 'health', 'care', 'in', 'this', 'country', 'as', 'the', 'next', 'closest', 'nation', '.']",barelytrue
"['Eightyfive', 'percent', 'of', 'every', 'dollar', 'donated', 'to', 'the', 'Clinton', 'Foundation', 'ended', 'up', 'either', 'with', 'the', 'Clintons', 'or', 'with', 'their', 'staff', 'to', 'pay', 'for', 'travel', 'salaries', 'and', 'benefits', '.', 'Fifteen', 'cents', 'of', 'every', 'dollar', 'actually', 'went', 'to', 'some', 'charitable', 'beneficiary', '.']",barelytrue
"['SaidPresident', 'Barack', 'Obama', 'said', 'he', 'was', 'going', 'to', 'stop', 'signature', 'strikes', '.']",barelytrue
"['Its', 'estimated', 'that', '40', 'percent', 'of', 'all', 'the', 'guns', 'that', 'are', 'sold', 'in', 'the', 'United', 'States', 'occur', 'with', 'no', 'background', 'records', 'check', '.']",barelytrue
"['The', 'money', 'the', 'Clinton', 'Foundation', 'took', 'from', 'from', 'foreign', 'governments', 'while', 'Hillary', 'Clinton', 'was', 'secretary', 'of', 'state', 'is', 'clearly', 'illegal', '.', ' ', 'The', 'Constitution', 'says', 'you', 'ca', 'nt', 'take', 'this', 'stuff', '.']",barelytrue
"['Fifteen', 'years', 'ago', 'you', 'could', 'nt', 'even', 'get', 'a', 'pizza', 'delivered', 'in', 'that', 'neighborhood', '.']",barelytrue
"['Were', 'not', 'allowed', 'to', 'read', 'it', 'the', 'TransPacific', 'Partnership', 'before', 'representatives', 'vote', 'on', 'it', '.']",barelytrue
"['Rosalyn', 'Dance', 'voted', 'against', 'President', 'Obamas', 'Medicaid', 'expansion', '.']",barelytrue
"['Medicaid', 'patients', 'were', '97', 'percent', 'more', 'likely', 'to', 'die', 'than', 'those', 'with', 'private', 'insurance', '.']",barelytrue
"['$', '29', 'is', 'what', 'families', 'on', 'SNAP', 'i.e.', 'food', 'stamps', 'have', 'to', 'live', 'on', 'for', 'a', 'week', '.']",barelytrue
"['Women', 'make', 'only', '78', 'percent', 'of', 'what', 'men', 'make', 'for', 'the', 'same', 'job', '.']",barelytrue
"['American', 'families', 'work', 'hard', 'to', 'earn', '$', '4250', 'a', 'month', '.', 'Obama', 'is', 'spending', '$', '18972', 'a', 'month', 'on', 'each', 'illegal', 'immigrant', 'child', '.']",barelytrue
"['Says', 'Howard', 'Zinn', 'an', 'antiAmerican', 'Marxist', 'wrote', 'the', 'most', 'popular', 'textbook', 'that', 's', 'taught', 'in', 'our', 'high', 'schools', 'in', 'America', '.']",barelytrue
"['Says', 'Marco', 'Rubio', 'voted', 'to', 'deport', 'young', 'people', 'known', 'as', 'Dreamers', '.']",barelytrue
"['Says', 'Hillary', 'Clinton', 'erased', 'all', 'of', 'her', 'emails', 'even', 'though', 'they', 'were', 'subject', 'to', 'recall', 'and', 'review', 'by', 'Congress', '.']",barelytrue
"['In', 'the', 'early', '1980s', 'Sen.', 'Edward', 'Kennedy', 'secretly', 'offered', 'to', 'help', 'Soviet', 'leaders', 'counter', 'the', 'Reagan', 'administrations', 'position', 'on', 'nuclear', 'disarmament', '.']",barelytrue
"['Says', 'U.S.', 'Rep.', 'Patrick', 'Murphy', 'has', 'sided', 'with', 'the', 'GOP', 'on', 'key', 'votes', 'twice', 'as', 'often', 'as', 'he', 'sided', 'with', 'Democrats', '.']",barelytrue
"['Suntrust', 'Bank', 'cancels', 'account', 'because', 'company', 'sells', 'guns', '.']",barelytrue
"['We', 'have', 'towns', 'in', 'West', 'Texas', 'that', 'are', 'out', 'of', 'water', 'that', 'are', 'having', 'to', 'truck', 'in', 'water', '.']",barelytrue
"['Rand', 'Paul', 'supports', 'Obamas', 'negotiations', 'with', 'Iran', '.']",barelytrue
"['Under', 'Barack', 'Obama', 'the', 'average', 'cost', 'of', 'family', 'health', 'care', 'premiums', 'has', 'increased', 'by', '$', '4154', '.']",barelytrue
"['An', 'April', '7', '2015', 'referendum', 'would', 'take', 'the', 'choice', 'of', 'chief', 'justice', 'of', 'the', 'Wisconsin', 'Supreme', 'Court', 'away', 'from', 'the', 'people', '.']",barelytrue
"['Today', 'roughly', 'half', 'of', 'bornagain', 'Christians', 'are', 'nt', 'voting', '.', 'They', 're', 'staying', 'home', '.']",barelytrue
