Tokenized Statement,Label
"['The', 'Obama', 'administration', 'has', 'even', 'joined', 'Islamist', 'governments', 'in', 'sponsoring', 'a', 'U.N.', 'resolution', 'that', 'would', 'shred', 'our', 'First', 'Amendment', 'by', 'threatening', 'to', 'make', 'discussion', 'of', 'radical', 'Islamism', 'potentially', 'illegal', '.']",pantsfire
"['Says', 'Bruce', 'Springsteen', 'only', 'had', '8000', 'tickets', 'sold', 'for', 'a', 'Greensboro', 'show', 'and', 'canceled', 'after', 'they', 'did', 'nt', 'get', 'the', 'ticket', 'sales', 'they', 'wanted', '.']",pantsfire
"['Says', 'Ted', 'Cruzs', 'father', 'was', 'with', 'Lee', 'Harvey', 'Oswald', 'before', 'the', 'assassination', 'of', 'President', 'John', 'F.', 'Kennedy', '.']",pantsfire
"['Frankly', 'Hillary', 'Clinton', 'does', 'nt', 'do', 'very', 'well', 'with', 'women', '.']",pantsfire
"['Today', 'President', 'Obama', 'said', 'there', 'will', 'NOT', 'be', 'a', 'National', 'Day', 'of', 'Prayer', 'in', 'May', '.']",pantsfire
"['A', 'simple', 'review', 'of', 'the', 'Backrooms', 'health', 'code', 'records', 'will', 'reveal', 'that', 'the', 'restaurant', 'already', 'has', 'a', 'longstanding', 'problem', 'with', 'rodent', 'infestations', '.']",pantsfire
"['Says', 'Target', 'installed', 'urinals', 'in', 'a', 'womens', 'bathroom', 'to', 'accommodate', 'the', 'ones', 'who', 'have', 'giblets', '.']",pantsfire
"['Says', 'its', 'absurd', 'to', 'say', 'there', 's', 'enough', 'data', 'to', 'establish', 'a', 'link', 'between', 'playing', 'football', 'and', 'Chronic', 'Traumatic', 'Encephalopathy', '.']",pantsfire
"['Statistics', 'show', 'you', 'are', 'about', 'nine', 'times', 'more', 'likely', 'to', 'be', 'assaulted', 'by', 'a', 'taxi', 'driver', 'in', 'Austin', 'than', 'a', 'driver', 'for', 'a', 'ridehailing', 'service', '.']",pantsfire
"['Says', 'there', 'were', 'over', '600', 'reports', 'of', 'Texas', 'votes', 'for', 'Donald', 'Trump', 'in', 'the', 'states', '2016', 'Republican', 'primary', 'virtually', 'all', 'getting', 'tallied', 'for', 'Marco', 'Rubio', '.']",pantsfire
"['Rhode', 'Island', '3', 'bigger', 'at', 'low', 'tide', '.']",pantsfire
"['Evidence', 'shows', 'Zika', 'virus', 'turns', 'fetus', 'brains', 'to', 'liquid', '.']",pantsfire
"['I', 'm', 'the', 'only', 'candidate', 'in', 'the', 'Democratic', 'primary', 'or', 'actually', 'on', 'either', 'side', 'who', 'Wall', 'Street', 'financiers', 'and', 'hedge', 'fund', 'managers', 'are', 'actually', 'running', 'ads', 'against', '.']",pantsfire
"['The', '2016', 'federal', 'omnibus', 'spending', 'bill', 'funds', 'illegal', 'immigrants', 'coming', 'in', 'and', 'through', 'your', 'border', 'right', 'through', 'Phoenix', '.']",pantsfire
"['Says', 'that', 'when', 'Michelle', 'Fields', 'found', 'out', 'that', 'there', 'was', 'a', 'security', 'camera', 'and', 'that', 'they', 'had', 'her', 'on', 'tape', 'all', 'of', 'a', 'sudden', 'that', 'story', 'changed', '.']",pantsfire
"['An', 'image', 'in', 'a', 'ChrisAbele', 'TV', 'ad', 'depicts', 'wealthy', 'citizens', 'who', 'would', 'benefit', 'from', 'a', 'lake', 'created', 'by', 'the', 'controversial', 'Estabrook', 'Dam', '.']",pantsfire
"['Says', 'Barack', 'Obama', 'was', 'happily', 'photographed', 'holding', 'a', 'Tshirt', 'with', 'revolutionary', 'Ernesto', 'Che', 'Guevaras', 'face', 'on', 'it', '.']",pantsfire
"['Out', 'of', '67', 'counties', 'in', 'Florida', 'I', 'won', '66', 'which', 'is', 'unprecedented', '.', 'Its', 'never', 'happened', 'before', '.']",pantsfire
"['The', 'rightwing', 'extremists', 'are', 'trying', 'to', 'take', 'this', 'seat', 'so', 'they', 'can', 'push', 'their', 'antichoice', 'and', 'antiequality', 'agenda', 'through', 'our', 'State', 'House', '.']",pantsfire
"['The', 'fact', 'is', 'voter', 'fraud', 'is', 'rampant', '.']",pantsfire
"['Says', 'Hillary', 'Clinton', 'told', 'the', 'Des', 'Moines', 'Register', 'on', 'Aug.', '8', '2015I', 'will', 'get', 'the', 'NRA', 'shut', 'down', 'for', 'good', 'if', 'I', 'become', 'president', '.', 'If', 'we', 'can', 'ban', 'handguns', 'we', 'will', 'do', 'it', '.']",pantsfire
"['I', 'do', 'nt', 'know', 'anything', 'about', 'David', 'Duke', '.']",pantsfire
"['A', 'couple', 'of', 'debates', 'ago', 'Donald', 'Trump', 'said', 'if', 'you', 'do', 'nt', 'support', 'socialized', 'health', 'care', 'you', 're', 'heartless', '.']",pantsfire
"['Says', 'Ted', 'Cruzsaid', 'I', 'was', 'in', 'favor', 'in', 'Libya', '.', 'I', 'never', 'discussed', 'that', 'subject', '.']",pantsfire
"['Says', 'that', 'in', 'the', 'Philippines', 'more', 'than', 'a', 'century', 'ago', 'Gen.', 'John', 'Pershing', 'took', '50', 'bullets', 'and', 'he', 'dipped', 'them', 'in', 'pigs', 'blood', 'and', 'shot', '49', 'Muslim', 'rebels', '.', 'The', '50th', 'person', 'he', 'said', 'You', 'go', 'back', 'to', 'your', 'people', 'and', 'you', 'tell', 'them', 'what', 'happened', '.', 'And', 'for', '25', 'years', 'there', 'was', 'nt', 'a', 'problem', '.']",pantsfire
"['Says', 'he', 'cured', 'Charlie', 'Sheen', 'and', 'the', 'island', 'of', 'Comoros', 'of', 'HIV', 'with', 'milk', 'from', 'goats', 'which', 'had', 'arthritis', '.']",pantsfire
"['The', 'people', 'that', 'perpetrated', 'that', 'travesty', 'in', 'San', 'Bernardino', 'had', 'never', 'been', 'to', 'the', 'Middle', 'East', '.']",pantsfire
"['Says', 'Joseph', 'Stalin', 'said', 'if', 'you', 'want', 'to', 'bring', 'America', 'down', 'you', 'have', 'to', 'undermine', 'three', 'things', 'our', 'spiritual', 'life', 'our', 'patriotism', 'and', 'our', 'morality', '.']",pantsfire
"['Quotes', 'Mark', 'Cuban', 'as', 'sayingI', 'worry', 'that', 'millions', 'of', 'millennials', 'are', 'voting', 'Democrat', 'this', 'year', 'because', 'they', 'factcheck', 'everything', '.']",pantsfire
"['Scott', 'Fisher', 'tried', 'to', 'expand', 'Obamacare', 'in', 'Texas', 'and', 'even', 'voted', 'for', 'an', 'official', 'resolution', 'to', 'force', '1', 'million', 'Texans', 'into', 'Obamacare', '.']",pantsfire
"['Do', 'nt', 'believe', 'those', 'phony', 'numbers', 'when', 'you', 'hear', '4.9', 'and', '5', 'percent', 'unemployment', '.', 'The', 'numbers', 'probably', '28', '29', 'as', 'high', 'as', '35', '.', 'In', 'fact', 'I', 'even', 'heard', 'recently', '42', 'percent', '.']",pantsfire
"['Obama', 'spent', '$', '7', 'billion', 'to', 'bring', 'electricity', 'to', 'Africa', 'failed', 'miserably', '.']",pantsfire
"['While', 'states', 'used', 'to', 'have', 'regulatory', 'power', 'over', 'fishing', 'federal', 'law', 'now', 'regulates', 'down', 'to', 'the', 'tenth', 'of', 'the', 'inch', 'the', 'minimum', 'size', 'of', 'fish', 'that', 'anglers', 'can', 'keep', '.']",pantsfire
"['Bioweapon', 'Zika', 'virus', 'is', 'being', 'spread', 'by', 'GMO', 'mosquitos', 'sic']",pantsfire
"['Nothing', 'was', 'done', '.', 'I', 'mean', '$', '25', 'million', 'was', 'spent', 'but', 'we', 'do', 'nt', 'have', 'that', 'gun', 'ownershipdatabase', '.']",pantsfire
"['This', 'is', 'the', 'true', 'picture', 'of', 'Milwaukees', 'Renaissance', 'after', '12', 'years', 'of', 'Mayor', 'Tom', 'Barretts', 'leadership', '.']",pantsfire
"['You', 've', 'been', 'tremendously', 'deceived', 'by', 'people', 'who', 'say', 'the', 'Earth', 'is', 'not', 'flat', '.']",pantsfire
"['Obamacare', 'is', 'the', 'biggest', 'jobkiller', 'in', 'this', 'country', ' ', 'millions', 'of', 'Americans', 'have', 'lost', 'their', 'jobs', 'have', 'been', 'forced', 'into', 'parttime', 'work', '.']",pantsfire
"['Blue', 'Cross', 'Blue', 'Shield', 'cancelled', 'all', 'their', 'individual', 'health', 'care', 'policies', 'in', 'the', 'state', 'of', 'Texas', 'effective', 'Dec.', '31', '.']",pantsfire
"['Donald', 'Trump', 'is', 'appealing', 'as', 'much', 'to', 'Democrats', 'as', 'he', 'is', 'to', 'Republicans', '.']",pantsfire
"['Says', 'his', 'muchdiscussed', 'boots', 'are', 'made', 'in', 'Wisconsin', '.']",pantsfire
"['Hostages', 'were', 'released', 'as', 'soon', 'as', 'Ronald', 'Reagan', 'took', 'office', 'because', 'Iran', 'perceived', 'that', 'America', 'was', 'no', 'longer', 'under', 'the', 'command', 'of', 'someone', 'weak', '.']",pantsfire
"['Wisconsin', 'dropped', 'from', 'second', 'in', 'the', 'country', 'to', '41st', 'among', 'states', 'where', 'more', 'than', 'half', 'the', 'students', 'took', 'the', 'ACT', 'exam', '.']",pantsfire
"['Until', 'the', 'new', 'Iran', 'deal', 'China', 'and', 'Russia', 'have', 'never', 'voted', 'with', 'us', 'at', 'the', 'U.N.', 'on', 'any', 'sanctions', 'on', 'Iran', 'in', 'the', 'past', '.']",pantsfire
"['A', 'Trump', 'television', 'ad', 'shows', 'Mexicans', 'swarming', 'over', 'our', 'southern', 'border', '.']",pantsfire
"['Bicycle', 'ownership', 'drops', 'by', 'half', 'while', 'obesity', 'in', 'Rhode', 'Island', 'rises', 'by', '154', 'percent']",pantsfire
"['Says', 'U.S.', 'Rep.', 'Ted', 'Yoho', 'said', 'African', 'Americans', 'should', 'only', 'be', 'given', 'threefifths', 'of', 'a', 'vote', '.']",pantsfire
"['Says', 'Marco', 'Rubio', 'is', 'the', 'one', 'for', 'an', 'open', 'border', '.']",pantsfire
"['Says', 'Marco', 'Rubio', 'said', 'we', 'should', 'be', 'considering', 'internment', 'of', 'Muslims', 'and', 'maybe', 'we', 'should', 'close', 'down', 'cafes', 'and', 'diners', 'where', 'Muslims', 'gather', 'and', 'in', 'fact', 'compared', 'them', 'to', 'the', 'Nazi', 'party', '.']",pantsfire
"['Barack', 'Obamas', 'Columbia', 'University', 'ID', 'says', 'he', 'was', 'a', 'foreign', 'student', 'and', 'went', 'by', 'Barry', 'Soetoro', '.']",pantsfire
"['Technically', 'Ted', 'Cruz', 'is', 'not', 'even', 'an', 'American', '.']",pantsfire
"['President', 'Barack', 'Obama', 'wants', 'to', 'take', 'in', '250000', 'people', 'from', 'Syria', '.']",pantsfire
"['Says', 'crime', 'statistics', 'show', 'blacks', 'kill', '81', 'percent', 'of', 'white', 'homicide', 'victims', '.']",pantsfire
"['I', 'watched', 'in', 'Jersey', 'City', 'N.J.', 'where', 'thousands', 'and', 'thousands', 'of', 'people', 'were', 'cheering', 'as', 'the', 'World', 'Trade', 'Center', 'collapsed', '.']",pantsfire
"['This', 'incident', 'of', 'supposed', 'feces', 'depicting', 'a', 'swastika', 'on', 'the', 'wall', 'of', 'a', 'bathrooms', 'in', 'one', 'of', 'the', 'halls', '...', 'has', 'been', 'supported', 'by', 'zero', 'fact', '.']",pantsfire
"['While', 'Americans', 'pray', 'for', 'Paris', 'the', 'government', 'has', 'acted', 'on', 'mandatory', 'national', 'vaccinations', '.']",pantsfire
"['The', 'federal', 'government', 'is', 'sending', 'refugees', 'to', 'states', 'with', 'governors', 'who', 'are', 'Republicans', 'not', 'to', 'the', 'Democrats', '.']",pantsfire
"['In', 'Japan', 'permanent', 'residency', 'is', 'not', 'given', 'to', 'Muslims', 'the', 'propagation', 'of', 'Islam', 'is', 'banned', 'one', 'can', 'not', 'import', 'a', 'Koran', 'published', 'in', 'the', 'Arabic', 'language', 'and', 'Muslims', 'can', 'not', 'even', 'rent', 'a', 'house', '.']",pantsfire
"['The', 'TransPacific', 'Partnership', 'was', 'designed', 'for', 'China', 'to', 'come', 'in', 'as', 'they', 'always', 'do', 'through', 'the', 'back', 'door', 'and', 'totally', 'take', 'advantage', 'of', 'everyone', '.']",pantsfire
"['Obamacare', 'is', 'nt', 'helping', 'anyone', '.']",pantsfire
"['Says', 'that', 'Starbucks', 'took', 'Christmas', 'off', 'of', 'their', 'brand', 'new', 'cups', '.']",pantsfire
"['Everyone', 'on', 'Californias', 'roads', 'is', 'properly', 'licensed', 'tested', 'and', 'insured', '.']",pantsfire
"['Every', 'signer', 'of', 'the', 'Declaration', 'of', 'Independence', 'had', 'no', 'federal', 'elected', 'office', 'experience', '.']",pantsfire
"['I', 'never', 'said', 'that', 'Marco', 'Rubio', 'was', 'Mark', 'Zuckerbergs', 'personal', 'senator', '.']",pantsfire
"['Bernie', 'Sanderss', 'plan', 'is', 'to', 'raise', 'your', 'taxes', 'to', '90', 'percent', '.']",pantsfire
"['How', 'is', 'a', 'misogynist', 'bigot', 'of', 'epic', 'proportions', 'like', 'U.S.', 'Rep.', 'Steven', 'Smith', 'allowed', 'to', 'serve']",pantsfire
"['The', 'president', 'said', 'he', 's', 'going', 'to', 'bring', 'in', '250000', 'Syrian', 'and', 'Iraqi', 'refugees', 'into', 'this', 'country', '.']",pantsfire
"['Planned', 'Parenthood', 'is', 'nothing', 'more', 'than', 'a', 'referral', 'service', '.', ' ', 'They', 'do', 'nt', 'do', 'anything', 'except', 'profit', 'from', 'killing', 'babies', 'and', 'then', 'selling', 'body', 'parts', 'of', 'those', 'aborted', 'babies', '.']",pantsfire
"['CNNs', 'Crap', 'Polling', 'is', 'so', 'bad', 'that', 'it', 'shows', 'that', 'no', 'one', 'under', 'the', 'age', 'of', '50', 'has', 'an', 'opinion', 'of', 'Hillary', 'Clinton', '.']",pantsfire
"['Says', 'Bernie', 'Sanders', 'is', 'going', 'to', 'tax', 'you', 'people', 'at', '90', 'percent', '.']",pantsfire
"['Says', 'CNN', 'deleted', 'an', 'online', 'poll', 'showing', 'Bernie', 'Sanders', 'won', 'the', 'first', 'Democratic', 'presidential', 'debate', 'to', 'help', 'out', 'Hillary', 'Clinton', '.']",pantsfire
"['Says', 'Bernie', 'Sanders', 'once', 'said', 'Instead', 'of', 'removing', 'the', 'conditions', 'that', 'make', 'people', 'depressed', 'modern', 'society', 'gives', 'them', 'antidepressant', 'drugs', '.']",pantsfire
"['Bernie', 'Sanders', 'admits', 'he', 'is', 'a', 'Democratic', 'Socialist', '.', ' ', 'Nazis', 'were', 'Democratic', 'Socialists', '.']",pantsfire
"['In', 'the', 'class', 'of', '1968', 'at', 'Patrice', 'Lumumba', 'University', 'in', 'Moscow', 'Mahmoud', 'Abbas', 'was', 'one', 'of', 'the', 'members', 'of', 'that', 'class', 'and', 'so', 'was', 'Ali', 'Khamenei', '.', 'And', 'that', 's', 'where', 'they', 'first', 'established', 'relationships', 'with', 'the', 'young', 'Vladimir', 'Putin', '.']",pantsfire
"['Says', 'Donald', 'Trumps', 'Make', 'America', 'Great', 'Againhats', 'were', 'made', 'in', 'China', '.']",pantsfire
"['Pope', 'Francis', 'uses', 'a', 'modest', 'compact', 'car', 'to', 'get', 'around', 'while', 'Creflo', 'Dollar', 'drives', 'an', 'expensive', 'sports', 'car', '.']",pantsfire
"['100', 'percent', 'of', 'the', 'crime', 'is', 'committed', 'in', 'estimate', 'by', 'about', '15', 'percent', 'of', 'the', 'population', '.']",pantsfire
"['In', '2006', 'Planned', 'Parenthood', 'performed', 'more', 'prevention', 'services', 'and', 'cancer', 'screenings', 'than', 'abortions', 'but', 'in', '2013', 'there', 'were', 'more', 'abortions', '.']",pantsfire
"['Honduras', 'bans', 'citizens', 'from', 'owning', 'guns', 'and', 'has', 'the', 'highest', 'homicide', 'rate', 'in', 'the', 'entire', 'world', '.', 'Switzerland', 'with', 'a', 'similar', 'population', 'requires', 'citizens', 'to', 'own', 'guns', 'and', 'has', 'the', 'lowest', 'homicide', 'rate', 'in', 'the', 'entire', 'world', '.']",pantsfire
"['The', 'unemployment', 'rate', 'may', 'be', 'as', 'high', 'as', '42', 'percent', '.']",pantsfire
"['You', 'know', 'our', 'current', 'president', 'is', 'Muslim', '.', 'You', 'know', 'he', 's', 'not', 'even', 'an', 'American', '.']",pantsfire
"['Pediatricians', 'have', 'cut', 'down', 'on', 'the', 'number', 'and', 'proximity', 'of', 'vaccines', 'because', 'they', 'recognize', 'there', 'have', 'been', 'too', 'many', 'in', 'too', 'short', 'a', 'period', 'of', 'time', '.']",pantsfire
"['Says', 'Scott', 'Walker', 'said', 'Labor', 'unions', 'do', 'nt', 'deserve', 'to', 'have', 'a', 'national', 'holiday', 'due', 'to', 'their', 'damage', 'to', 'the', 'economy', '.', 'And', 'the', 'holiday', 'should', 'be', 'replaced', 'by', 'Patriots', 'Day', 'celebrated', 'every', 'year', 'on', '911', '.']",pantsfire
"[' ', 'Denali', 'is', 'the', 'Kenyan', 'word', 'for', 'black', 'power', '.']",pantsfire
"['Democratic', 'Sens', '.', 'Ed', 'Markey', 'Al', 'Franken', 'and', 'Jeanne', 'Shaheen', 'took', 'Bribes', 'From', 'Iran', ' ', 'They', 'Back', 'Insane', 'NUKE', 'Deal', '.']",pantsfire
"['Planned', 'Parenthood', 'is', 'not', 'actually', 'doing', 'womens', 'health', 'issues', '.']",pantsfire
"['Says', 'Bobby', 'Jindals', 'parents', 'used', 'his', 'birthright', 'citizenship', 'to', 'become', 'Americans', 'making', 'him', 'an', 'anchor', 'baby', '.']",pantsfire
"['Says', 'Michele', 'Bachmann', 'said', 'The', 'Chinese', 'built', 'a', 'Great', 'Wall', '5000', 'years', 'ago', '.', 'You', 'do', 'nt', 'see', 'any', 'illegal', 'Mexicans', 'in', 'China', '.']",pantsfire
"['Says', 'Jill', 'McCabe', 'supports', 'late', 'term', 'abortions', '.', 'Larger', 'baby', 'parts', 'are', 'more', 'profitable', '.']",pantsfire
"['The', 'Mexican', 'government', '...', 'they', 'send', 'the', 'bad', 'ones', 'over', '.']",pantsfire
"['Austin', 'is', 'effectively', 'imposing', 'a', 'ban', 'on', 'barbecue', 'restaurants', '.']",pantsfire
"['Planned', 'Parenthood', 'is', 'the', 'only', 'health', 'care', 'that', 'a', 'significant', 'number', 'of', 'women', 'get', '.', 'About', '30', 'percent', 'of', 'women', 'that', 's', 'their', 'health', 'care', '.']",pantsfire
"['The', 'number', 'of', 'illegal', 'immigrants', 'in', 'the', 'United', 'States', 'is', '30', 'million', 'it', 'could', 'be', '34', 'million', '.']",pantsfire
"['When', 'President', 'AbrahamLincoln', 'signed', 'his', 'Emancipation', 'Proclamation', 'there', 'were', 'over', '300000', 'slaveholders', 'who', 'were', 'fighting', 'in', 'the', 'Union', 'army', '.']",pantsfire
"['President', 'Barack', 'Obama', 'met', 'with', 'Iranian', 'president', 'Hassan', 'Rouhani', '.']",pantsfire
"['Christian', 'Pastor', 'in', 'Vermont', 'Sentenced', 'to', 'One', 'Year', 'in', 'Prison', 'After', 'Refusing', 'to', 'Marry', 'Gay', 'Couple']",pantsfire
"['JayZ', 'and', 'Beyonce', 'Attempt', 'to', 'Buy', 'Rights', 'to', 'Confederate', 'Flag', 'to', 'Prevent', 'Further', 'Use', '.']",pantsfire
"['The', 'Mexican', 'government', 'forces', 'many', 'bad', 'people', 'into', 'our', 'country', '.']",pantsfire
"['Aphotograph', 'of', '21yearold', 'Hillary', 'Clinton', 'featured', 'a', 'Confederate', 'battle', 'flag', 'in', 'the', 'background', '.']",pantsfire
"['After', 'actions', 'by', 'Gov.', 'Scott', 'Walker', 'and', 'Republicans', 'Wisconsin', 'is', 'dead', 'broke', '.']",pantsfire
"['The', 'Civil', 'War', 'was', 'nt', 'about', 'slavery', '.']",pantsfire
"['Under', 'the', 'Affordable', 'Care', 'Act', 'anyone', 'on', 'Medicare', 'who', 'is', 'admitted', 'to', 'a', 'hospital', 'for', 'observation', 'will', 'be', 'responsible', 'for', 'the', 'bill', '.', 'Medicare', 'wo', 'nt', 'pay', 'a', 'cent', '.']",pantsfire
"['Says', 'South', 'Carolina', 'Gov.', 'Nikki', 'Haley', 'is', 'an', 'immigrant', '.']",pantsfire
"['Says', 'the', 'California', 'flag', 'was', 'supposed', 'to', 'be', 'apear', 'not', 'a', 'bear', '.']",pantsfire
"['The', 'last', 'quarter', 'it', 'was', 'just', 'announced', 'our', 'gross', 'domestic', 'product', ' ', 'was', 'below', 'zero', '.', 'Who', 'ever', 'heard', 'of', 'this', 'Its', 'never', 'below', 'zero', '.']",pantsfire
"['If', 'you', 'care', 'about', 'the', 'environment', 'we', 've', 'got', 'record', 'funding', '.']",pantsfire
"['Were', 'the', 'only', 'nation', 'in', 'the', 'world', 'that', 'does', 'not', 'use', 'the', 'military', 'to', 'secure', 'our', 'border', '.']",pantsfire
"['The', 'runnerup', 'to', 'Caitlyn', 'Jenner', 'for', 'ESPNs', 'Arthur', 'Ashe', 'Courage', 'Award', 'was', 'Army', 'veteran', 'Noah', 'Galloway', 'who', 'lost', 'an', 'arm', 'and', 'leg', 'to', 'a', 'roadside', 'bomb', 'in', 'Iraq', '.']",pantsfire
"['America', 'has', 'already', 'taken', 'in', 'onefourth', 'of', 'Mexicos', 'entire', 'population', '.']",pantsfire
"['Says', 'Ted', 'Cruz', 'said', 'While', 'there', 'may', 'have', 'been', 'an', 'age', 'difference', 'Josh', 'Duggars', 'transgressions', 'are', 'far', 'less', 'an', 'affront', 'to', 'God', 'than', 'what', 'gays', 'do', 'to', 'each', 'other', '.']",pantsfire
"['There', 'was', 'a', '57percent', 'decrease', 'in', 'fireworksrelated', 'injuries', 'in', '2000', 'after', 'Connecticut', 'legalized', 'sparklers', 'compared', 'to', 'the', '14', 'years', 'prior', '.']",pantsfire
"['Democrat', 'Russ', 'Feingold', 'announced', 'his', 'Wisconsin', 'Senate', 'run', 'today', 'fromCalifornia', '.']",pantsfire
"['During', 'Obamas', 'first', 'five', 'years', 'as', 'president', 'black', 'unemployment', 'increased', '42', 'percent', '.', 'During', 'Reagans', 'presidency', 'black', 'unemployment', 'dropped', '20', 'percent', '.']",pantsfire
"['Transgender', 'individuals', 'in', 'the', 'U.S.', 'have', 'a', '1in12', 'chance', 'of', 'being', 'murdered', '.']",pantsfire
"['The', 'projected', 'revenue', 'from', 'the', 'MayweatherPacquiao', 'fight', 'is', 'larger', 'than', 'the', 'annual', 'GDP', 'of', '29', 'different', 'countries', '.']",pantsfire
"['Says', 'Baltimore', 'police', 'are', 'trained', 'by', 'Mossad', 'and', 'Shin', 'Bet', '.']",pantsfire
"['Facebook', 'has', 'unveiled', 'new', 'rules', 'to', 'stop', 'their', 'users', 'from', 'creatingposts', 'related', 'in', 'any', 'way', 'to', 'religion', '.']",pantsfire
"['Says', 'Ted', 'Cruz', 'said', 'There', 'is', 'no', 'place', 'for', 'gays', 'or', 'atheists', 'in', 'my', 'America', '.', 'None', '.', 'Our', 'Constitution', 'makes', 'that', 'clear', '.']",pantsfire
"['Says', 'President', 'Ronald', 'Reagan', 'had', 'a', 'month', 'of', 'job', 'creation', 'of', '1', 'million', '.']",pantsfire
"['Says', 'Hillary', 'Clinton', 'will', 'receive', 'her', 'congressional', 'salary', 'until', 'she', 'dies', 'and', 'the', 'Secret', 'Service', 'pays', 'her', 'mortgage', '.']",pantsfire
"['Says', 'Ted', 'Cruz', 'just', 'flipflopped', 'about', 'the', 'president', 'needing', 'to', 'be', 'U.S.born', '.']",pantsfire
"['Says', 'Gov.', 'Scott', 'Walker', 'has', 'been', 'rated', 'Americas', 'most', 'factuallychallenged', 'politician', '.']",pantsfire
"['U.S.', 'Rep.', 'Patrick', 'Murphy', 'voted', 'to', 'allow', 'members', 'of', 'Congress', 'to', 'receive', 'taxpayerfunded', 'health', 'care', 'for', 'life', '.']",pantsfire
"['Recent', 'solar', 'energy', 'policies', 'in', 'Georgia', 'have', 'resulted', 'in', 'rate', 'hikes', 'and', 'did', 'not', 'result', 'in', 'solar', 'becoming', 'any', 'more', 'economically', 'viable', '.']",pantsfire
"['Creflo', 'Dollar', 'needed', 'a', '$', '65', 'million', 'Gulfstream', 'G650', 'to', 'carry', 'thousands', 'of', 'pounds', 'of', 'food', 'and', 'other', 'supplies', ' ', 'as', 'well', 'as', 'the', 'Word', 'of', 'God', ' ', 'worldwide', '.']",pantsfire
"['Texas', 'this', 'fiscal', 'year', 'will', 'have', 'more', 'money', 'in', 'reserve', 'than', 'the', 'other', '49', 'states', 'combined', '.']",pantsfire
"['Sheila', 'Jackson', 'Lee', 'of', 'Texas', 'said', 'Hey', 'all', 'you', 'wrinkly', 'whiteaged', 'hasbeens', 'Its', 'time', 'for', 'you', 'to', 'die', 'and', 'let', 'the', 'next', 'generation', 'have', 'your', 'spot', 'on', 'the', 'planet', '.']",pantsfire
"['There', 'is', 'a', 'very', 'identifiable', 'Somali', 'community', 'back', 'home', 'in', 'Delaware', '.']",pantsfire
"['On', 'climate', 'change', 'the', 'temperature', 'readings', 'have', 'been', 'fabricated', 'and', 'its', 'all', 'blowing', 'up', 'in', 'their', 'scientists', 'faces', '.']",pantsfire
"['A', 'Texas', 'law', 'says', 'that', 'you', 'ca', 'nt', 'shoot', 'bears', 'out', 'of', 'the', 'second', 'floor', 'of', 'a', 'window', '.']",pantsfire
"['Mercury', 'is', 'used', 'in', 'vaccines', 'and', 'there', 'is', 'no', 'safe', 'level', 'of', 'mercury', '.']",pantsfire
"['Sheriffs', 'Call', 'For', 'Obamas', 'Lynching', 'While', 'Leader', 'Meets', 'With', 'GOP', 'Senators']",pantsfire
"['Fundamental', 'changes', 'made', 'to', 'the', 'language', 'describing', 'the', 'Wisconsin', 'Idea', 'in', 'the', 'University', 'of', 'Wisconsin', 'Systems', 'mission', 'statement', 'were', 'the', 'result', 'of', 'a', 'drafting', 'error', '.']",pantsfire
"['The', 'children', 'coming', 'across', 'the', 'southern', 'U.S.', 'border', 'were', 'never', 'examined', 'after', 'they', 'got', 'here', 'and', 'quarantined', 'if', 'they', 'had', 'a', 'disease', '.', 'They', 'were', 'just', 'sent', 'out', 'across', 'the', 'country', '.', 'Many', 'of', 'them', 'had', 'measles', '...', 'We', 'now', 'have', 'an', 'outbreak', 'of', 'it', 'all', 'because', 'of', 'our', 'immigration', 'policy', '.']",pantsfire
"['Documents', 'released', 'from', 'the', 'Soviet', 'Union', 'show', 'the', 'Soviet', 'Union', 'started', 'treating', 'President', 'Ronald', 'Reagan', 'more', 'seriously', 'after', 'Reagan', 'fired', 'the', 'air', 'traffic', 'controllers', '.']",pantsfire
"['The', 'U.S.', 'unemployment', 'rate', 'has', 'been', 'massaged', 'its', 'been', 'doctored', '.']",pantsfire
"['On', 'assault', 'weapon', 'violence', 'Ducks', 'have', 'more', 'protection', 'than', 'people', 'in', 'Virginia', '.']",pantsfire
"['You', 'can', 'not', 'build', 'a', 'little', 'guy', 'up', 'by', 'tearing', 'a', 'big', 'guy', 'down', ' ', 'Abraham', 'Lincoln', 'said', 'it', '.']",pantsfire
"['There', 'are', 'actual', 'cities', 'like', 'Birmingham', 'England', 'that', 'are', 'totally', 'Muslim', 'where', 'nonMuslims', 'just', 'simply', 'do', 'nt', 'go', 'in', '.']",pantsfire
"['Newly', 'Elected', 'Republican', 'Senators', 'Sign', 'Pledge', 'to', 'Eliminate', 'Food', 'Stamp', 'Program', 'in', '2015', '.']",pantsfire
"['Fox', 'News', 'airs', 'Stuart', 'Scott', 'R.I.P.', 'tribute', 'with', 'picture', 'of', 'Stephen', 'A.', 'Smith', '.']",pantsfire
"['New', 'tax', 'increases', 'that', 'went', 'into', 'effect', 'on', 'Jan.1', '2015', 'all', 'passed', 'under', 'the', 'Affordable', 'Care', 'Act', 'aka', 'Obamacare', '.']",pantsfire
"['Says', 'President', 'Barack', 'Obama', 'has', 'said', 'that', 'everybody', 'should', 'hate', 'the', 'police', '.']",pantsfire
