Tokenized Statement,Label
"['Shaheen', 'votes', 'with', 'Obama', '99', 'percent', 'of', 'the', 'time', '.']",mostlytrue
"['Seventytwo', 'percent', 'of', 'Georgians', 'did', 'not', 'have', 'a', 'chance', 'to', 'finish', 'college', '.']",mostlytrue
"['When', 'Republicans', 'last', 'controlled', 'the', 'presidency', 'and', 'Congress', 'the', 'number', 'of', 'people', 'on', 'food', 'stamps', 'and', 'the', 'number', 'of', 'people', 'in', 'lowincome', 'housing', 'went', 'through', 'the', 'roof', '.']",mostlytrue
"['Young', 'women', 'today', 'in', 'metropolitan', 'areaswho', 'are', 'childless', 'and', 'single', 'are', 'outearning', 'childless', 'single', 'young', 'males', '.']",mostlytrue
"['Charlie', 'Crist', 'raised', 'taxes', 'in', '2009', 'and', 'wo', 'nt', 'rule', 'out', 'raising', 'taxes', 'again', '.']",mostlytrue
"['In', 'order', 'to', 'pass', 'the', 'CRCT', 'in', 'Georgia', 'you', 'simply', 'have', 'to', 'get', 'half', 'of', 'the', 'answers', 'correct', '.']",mostlytrue
"['By', 'a', 'twotoone', 'margin', 'Rhode', 'Islanders', 'want', 'to', 'ban', 'assault', 'weapons', 'and', 'we', 'have', 'a', 'very', 'small', 'percentage', 'of', 'gun', 'owners', 'in', 'this', 'state', 'less', 'than', '13', 'percent', '.']",mostlytrue
"['We', 've', 'dedicated', 'more', 'money', 'from', 'Washington', 'Countys', 'transportation', 'budget', 'to', 'bike', 'and', 'ped', 'projects', 'under', 'my', 'watch', 'than', 'at', 'any', 'time', 'in', 'the', 'history', 'of', 'Washington', 'County', '.']",mostlytrue
"['Rick', 'Scott', 'wants', 'to', 'take', 'us', 'back', 'to', 'the', 'days', 'of', 'insurance', 'companies', 'denying', 'coverage', 'for', 'preexisting', 'conditions', '.']",mostlytrue
"['Under', 'Mary', 'Burkes', 'leadership', 'Commerce', 'Department', 'businessincentive', 'programs', 'had', 'major', 'shortcomings', 'and', '40', 'percent', 'of', 'jobs', '...', 'didnt', 'materialize', '.']",mostlytrue
"['Twothirds', 'of', 'the', 'people', 'who', 'receive', 'the', 'minimum', 'wage', 'are', 'female', '.']",mostlytrue
"['Since', 'December', '2010', 'Florida', 'has', 'created', '540000', 'new', 'jobs', '.']",mostlytrue
"['The', 'Koch', 'brothers', 'are', 'the', 'richest', 'people', 'in', 'the', 'world', '.', 'Individually', 'they', 're', 'only', 'fifth', '.', 'Put', 'them', 'together', 'they', 're', 'the', 'richest', 'in', 'the', 'world', '.']",mostlytrue
"['Says', 'Rick', 'Scott', 'presided', 'over', 'cuts', 'to', 'the', 'Bright', 'Futures', 'college', 'scholarship', 'program', '.']",mostlytrue
"['Manufacturing', 'wages', 'today', 'in', 'America', 'on', 'a', 'perhour', 'basis', 'are', 'actually', 'a', 'bit', 'lower', 'than', 'average', 'wages', 'in', 'the', 'economy', 'as', 'a', 'whole', '.']",mostlytrue
"['Nine', 'out', 'of', 'the', '10', 'poorest', 'states', 'are', 'Red', 'states', '.']",mostlytrue
"['Rick', 'Scott', 'tried', 'to', 'slash', 'school', 'funding', 'by', '$', '3.3', 'billion', '.']",mostlytrue
"['I', 'was', 'the', 'most', 'bipartisan', 'senator', 'in', 'the', 'United', 'States', 'Senate', '.']",mostlytrue
"['A', 'child', 'born', 'in', 'America', 'today', 'will', 'inherit', '$', '1.5', 'million', 'in', 'debt', 'the', 'moment', 'they', 're', 'placed', 'in', 'their', 'mothers', 'arms', '.']",mostlytrue
"['Says', 'some', 'Georgians', 'can', 'get', 'health', 'insurance', 'for', '$', '105', 'a', 'month', '.']",mostlytrue
"['Says', 'he', 'forced', 'Washington', 'to', 'open', 'up', 'the', 'Arctic', 'Ocean', 'to', 'oil', 'drilling', '.']",mostlytrue
"['Medicare', 'has', 'spent', '$', '172', 'million', 'on', 'penis', 'pumps', 'in', 'the', 'last', 'five', 'years', 'at', '$', '360', 'a', 'pop', '.']",mostlytrue
"['Our', 'state', 'economic', 'development', 'agency', 'under', 'Walker', 'WEDC', 'actually', 'is', 'nt', 'even', 'using', 'the', 'funds', 'that', 'are', 'appropriated', 'to', 'it', '.']",mostlytrue
"['Says', 'Stefani', 'Carter', 'repeatedly', 'used', 'her', 'campaign', 'contributors', 'donations', 'to', 'rent', 'margarita', 'machines', 'for', 'our', 'state', 'house', 'office', '.']",mostlytrue
"['Florida', 'ranks', 'first', 'in', 'the', 'nation', 'for', 'access', 'to', 'free', 'prekindergarten', '.']",mostlytrue
"['Women', 'are', 'still', 'paid', '82', 'cents', 'for', 'every', 'dollar', 'a', 'man', 'earns', 'in', 'Texas', '.']",mostlytrue
"['Russian', 'annexation', 'of', 'Crimea', 'removes', 'a', 'million', 'residents', 'of', 'the', 'Ukraine', 'that', 'have', 'provided', 'the', 'margin', 'of', 'victory', 'for', 'Viktor', 'Yanukovych', 'the', 'proMoscow', 'prime', 'minister', 'in', 'his', 'last', 'election', '.']",mostlytrue
"['Dan', 'Patrick', 'called', 'for', 'increasing', 'the', 'gas', 'tax', 'and', 'the', 'state', 'sales', 'tax', '.']",mostlytrue
"['Says', 'President', 'Barack', 'Obamas', 'approval', 'rating', 'gained', '3', 'points', 'in', 'the', 'last', 'couple', 'months', '.']",mostlytrue
"['Says', 'Dan', 'Patrick', 'supported', 'giving', 'a', '$', '5000', 'taxpayerfunded', 'voucher', 'to', 'every', 'family', 'to', 'buy', 'a', 'car', '.']",mostlytrue
"['The', 'president', 'won', 'the', 'youth', 'vote', '3', 'to1', 'but', 'his', 'numbers', 'have', 'dropped', '20', '30', 'percent', 'among', 'the', 'youth', '.']",mostlytrue
"['When', 'I', 'talk', 'about', 'raising', 'the', 'minimum', 'wage', '...', 'half', 'of', 'Republicansagree', 'with', 'it', '.']",mostlytrue
"['Says', 'Vladimir', 'Putin', 'once', 'said', 'The', 'breakup', 'of', 'the', 'Soviet', 'Union', 'was', 'the', 'greatest', 'geopolitical', 'tragedy', 'of', 'the', '20th', 'century', '.']",mostlytrue
"['The', 'Russians', 'did', 'nt', 'wear', 'uniforms', 'when', 'they', 'came', 'in', 'to', 'Ukraine', '.']",mostlytrue
"['Says', '21', 'million', 'people', 'still', 'suffer', 'slavery', 'today', '.']",mostlytrue
"['Says', 'Rick', 'Scott', 'oversaw', 'the', 'largest', 'Medicare', 'fraud', 'in', 'the', 'nations', 'history', '.']",mostlytrue
"['Georgias', 'civil', 'forfeiture', 'laws', 'are', 'among', 'the', 'worst', 'in', 'the', 'country', 'and', 'the', 'very', 'worst', 'in', 'the', 'South', '.']",mostlytrue
"['In', '1968', 'a', 'fulltime', 'worker', 'earning', 'minimum', 'wage', 'could', 'actually', 'support', 'a', 'family', 'of', 'three', 'above', 'the', 'poverty', 'line', '.', 'Today', 'that', 'same', 'worker', 'would', 'earn', 'less', 'than', 'the', 'poverty', 'line', 'for', 'a', 'family', 'of', 'two', '.']",mostlytrue
"['The', 'Russian', 'ruble', 'is', 'already', 'going', 'down', '.']",mostlytrue
"['Fewer', 'black', 'and', 'Latino', 'men', 'participate', 'in', 'the', 'labor', 'force', 'compared', 'to', 'young', 'white', 'men', '.']",mostlytrue
"['We', 'have', 'more', 'women', 'living', 'in', 'poverty', 'in', 'this', 'state', 'than', 'almost', 'anywhere', 'else', '.']",mostlytrue
"['Gun', 'marketplaces', 'on', 'Facebook', 'mean', 'ANYONE', 'can', 'broker', 'a', 'deal', 'on', 'a', 'gun', 'online', 'meet', 'the', 'seller', 'in', 'a', 'parking', 'lot', 'somewhere', 'and', 'walk', 'away', 'with', 'a', 'weapon', '.']",mostlytrue
"['Our', 'economy', 'in', 'Louisiana', 'has', 'grown', '50', 'percent', 'faster', 'than', 'the', 'national', 'GDP', 'even', 'since', 'the', 'national', 'recession', '.']",mostlytrue
"['Barry', 'Smitherman', 'does', 'nt', 'have', 'enough', 'legal', 'experience', 'to', 'apply', 'for', 'most', 'of', 'the', 'jobs', 'at', 'the', 'attorney', 'generals', 'office', '.']",mostlytrue
"['Travis', 'County', 'now', 'has', 'the', 'highest', 'urban', 'county', 'tax', 'rate', 'in', 'Texas', '.']",mostlytrue
"['There', 'are', '4.7', 'percent', 'of', 'Virginians', 'who', 'are', 'minimum', 'wage', 'earners', 'who', 'are', 'over', '25', 'years', 'of', 'age', 'working', 'fulltime', 'and', 'trying', 'to', 'raise', 'a', 'family', '.']",mostlytrue
"['Most', 'folks', 'wages', 'have', 'nt', 'gone', 'up', 'in', 'over', 'a', 'decade', '.']",mostlytrue
"['The', 'budget', 'I', 'managed', 'at', 'the', 'Department', 'of', 'Education', 'was', 'more', 'than', '$', '60', 'million', '.']",mostlytrue
"['According', 'to', 'one', 'study', 'the', 'minimum', 'wage', 'today', 'is', 'worth', '$', '2', 'less', 'than', 'in', '1968', '.']",mostlytrue
"['Chris', 'Christie', 'helped', 'funnel', '$', '6', 'million', 'in', 'federal', 'Hurricane', 'Sandy', 'money', 'to', 'a', 'senior', 'center', 'in', 'Belleville', 'N.J.', 'a', 'place', 'that', 'suffered', 'no', 'damage', '.']",mostlytrue
"['In', 'Oregon', 'women', 'earn', 'an', 'average', 'of', '79', 'cents', 'for', 'every', 'dollar', 'that', 'men', 'earn', 'for', 'doing', 'the', 'same', 'job', '.', 'That', 's', 'just', 'wrong', '.']",mostlytrue
"['SaysPresident', 'Reagans', 'second', 'inaugural', 'was', 'moved', 'inside', 'the', 'Capitol', '.', 'It', 'was', '.', 'Because', 'of', 'a', 'terrible', 'snowstorm', '.']",mostlytrue
"['The', 'only', 'time', 'over', 'the', 'last', '25', 'years', 'when', 'the', 'states', 'unemployment', 'rate', 'exceeded', 'the', 'U.S.', 'average', 'was', 'when', 'Mary', 'Burke', 'was', 'commerce', 'secretary', '.']",mostlytrue
"['Dollar', 'General', 'added', '2500', 'stores', 'and', '20000', 'jobs', 'during', 'his', 'fouryear', 'tenure', 'as', 'CEO', '.']",mostlytrue
"['North', 'Carolina', 'Republican', 'Senate', 'candidate', 'Thom', 'Tillis', 'would', 'let', 'insurance', 'companies', 'deny', 'coverage', 'for', 'preexisting', 'conditions', '.']",mostlytrue
"['Female', 'buffalo', 'lead', 'the', 'herd', '.']",mostlytrue
"['Right', 'now', 'we', 'only', 'keep', '50', 'percent', 'of', 'Georgia', 'Techs', 'graduates', '.']",mostlytrue
"['The', 'U.S.', 'has', 'the', 'highest', 'unintended', 'pregnancy', 'rate', 'of', 'any', 'Western', 'industrialized', 'country', '.']",mostlytrue
"['Americans', 'work', 'way', 'more', 'than', 'an', 'average', 'of', 'industrialized', 'countries', 'around', 'the', 'world', '.']",mostlytrue
"['We', 'see', 'a', 'quarterbillion', 'dollars', 'in', 'a', 'pension', 'fund', 'that', 'needs', 'to', 'be', 'funded', 'at', '$', '1.2', 'billion', '.']",mostlytrue
"['If', 'you', 'have', 'a', 'union', 'job', 'you', 're', 'making', 'on', 'average', '$', '950', 'a', 'week', '.', 'If', 'you', 'have', 'a', 'nonunion', 'job', 'you', 're', 'making', '$', '750', 'a', 'week', '.']",mostlytrue
"['The', 'cost', 'of', 'the', 'food', 'stamp', 'program', 'is', 'at', 'an', 'alltime', 'high', '.']",mostlytrue
"['Says', 'Bill', 'OReilly', 'spoke', '40', 'percent', 'of', 'the', 'words', 'in', 'an', 'interview', 'with', 'President', 'Barack', 'Obama', '.']",mostlytrue
"['Says', '85', 'percent', 'of', 'IDEA', 'charterschool', 'students', 'come', 'from', 'lowincome', 'families', 'and', 'about', '99', 'percent', 'of', 'its', 'graduates', 'go', 'to', 'college', '.']",mostlytrue
"['Eightyfive', 'percent', 'of', 'the', 'states', 'in', 'the', 'United', 'States', 'that', 'had', 'electrocution', 'have', 'now', 'abolished', 'it', '.']",mostlytrue
"['NFL', 'players', 'are', 'living', 'on', 'average', 'longer', 'than', 'the', 'average', 'male', '.']",mostlytrue
"['Says', 'Peyton', 'Manning', 'struggles', 'in', 'cold', 'weather', 'games', '.']",mostlytrue
"['David', 'Dewhurst', 'is', 'the', 'first', 'lieutenant', 'governor', 'in', 'history', 'to', 'have', 'a', 'personal', 'security', 'detail', '.']",mostlytrue
"['I', 'never', 'gave', 'up', 'custody', 'of', 'my', 'children', '.', 'I', 'never', 'lost', 'custody', 'of', 'my', 'children', '.']",mostlytrue
"['The', 'majority', 'of', 'teams', 'are', 'now', 'spending', 'their', 'dollars', 'on', 'the', 'offensive', 'side', 'of', 'the', 'football', '.']",mostlytrue
"['Nearly', '90', 'of', 'Travis', 'County', 'government', 'races', 'will', 'be', 'settled', 'by', 'the', 'time', 'of', 'the', 'Democratic', 'primary', '.']",mostlytrue
"['Women', 'make', '77', 'cents', 'for', 'every', 'dollar', 'a', 'man', 'earns', '.']",mostlytrue
"['For', 'the', 'first', 'time', 'in', 'over', 'a', 'decade', 'business', 'leaders', 'around', 'the', 'world', 'have', 'declared', 'that', 'China', 'is', 'no', 'longer', 'the', 'worlds', 'No', '.', '1', 'place', 'to', 'invest', 'America', 'is', '.']",mostlytrue
"['The', 'federal', 'minimum', 'wage', 'is', 'worth', 'about', '20', 'percent', 'less', 'than', 'it', 'was', 'when', 'Ronald', 'Reagan', 'gave', 'his', 'first', 'address', 'to', 'a', 'joint', 'session', 'of', 'Congress', '.']",mostlytrue
"['Says', 'Alex', 'Sink', 'supported', 'more', 'taxes', 'on', 'water', 'and', 'TV', '.']",mostlytrue
"['Obamacare', 'passed', 'by', 'just', 'one', 'vote', 'in', 'the', 'Senate', '.', 'It', 'would', 'nt', 'have', 'passed', 'without', 'Mark', 'Warners', 'vote', '.']",mostlytrue
"['Under', 'President', 'Barack', 'ObamaWeve', 'got', 'the', 'lowest', 'labor', 'force', 'participation', 'in', 'over', 'three', 'decades', 'since', '1978', '.']",mostlytrue
"['The', 'minimum', 'wage', 'is', 'mostly', 'an', 'entrylevel', 'wage', 'for', 'young', 'people', '.']",mostlytrue
"['In', 'the', 'entire', 'public', 'school', 'system', 'in', 'Camden', 'last', 'year', 'only', 'three', 'students', 'graduated', 'college', 'ready', '.']",mostlytrue
"['Marijuana', 'today', 'is', 'genetically', 'modified', 'with', 'THC', 'levels', 'that', 'far', 'surpass', 'the', 'marijuana', 'of', 'the', '1970s', '.']",mostlytrue
"['With', 'the', 'tax', 'controls', 'we', 'already', 'put', 'in', 'place', 'property', 'taxes', 'on', 'a', 'typical', 'home', 'in', 'December', 'of', '2014', 'will', 'actually', 'be', 'lower', 'than', 'they', 'were', 'in', 'December', 'of', '2010', '.']",mostlytrue
"['Of', 'the', 'approximately', '6', 'million', 'disenfranchised', 'felons', 'in', 'the', 'United', 'States', 'onequarter', 'are', 'Floridians', '.']",mostlytrue
"['After', 'years', 'of', '5.5', 'percent', 'average', 'tuition', 'increases', 'we', 'now', 'have', 'a', 'twoyear', 'tuition', 'freeze', 'for', 'the', 'first', 'time', 'in', 'the', 'history', 'of', 'the', 'UW', 'System', '.']",mostlytrue
"['We', 'had', '6000', 'oil', 'and', 'gas', 'spills', 'in', '2012', 'with', 'more', 'oil', 'and', 'gas', 'spreading', 'in', 'the', 'United', 'States', 'than', 'the', 'entire', 'Exxon', 'Valdez', 'spill', '.']",mostlytrue
"['Since', 'Barack', 'Obama', 'became', 'president', 'of', 'the', 'United', 'States', '95', 'percent', 'of', 'economic', 'gains', 'have', 'been', 'made', 'by', 'the', 'richest', '1', 'percent', '.']",mostlytrue
"['Thanks', 'in', 'part', 'to', 'our', 'alloftheabove', 'strategy', 'for', 'American', 'energy', 'the', 'United', 'States', 'generates', 'more', 'natural', 'gas', 'than', 'anybody', '.']",mostlytrue
"['Today', 'our', 'unemployment', 'rate', 'is', '7.8', 'percent', '.', 'That', 'is', 'the', 'lowest', 'in', 'five', 'years', '.']",mostlytrue
"['Americans', 'are', '20', 'times', 'as', 'likely', 'to', 'die', 'from', 'gun', 'violence', 'as', 'citizens', 'of', 'other', 'civilized', 'countries', '.']",mostlytrue
"['The', 'New', 'England', 'Patriots', 'were', 'led', 'by', 'an', 'explosive', 'offense', 'that', 'scored', 'the', 'second', 'most', 'points', 'in', 'the', 'NFL', '.']",mostlytrue
"['President', 'Barack', 'Obamas', 'judicial', 'appointments', 'for', 'Georgia', 'and', 'the', 'region', 'were', 'drafted', 'in', 'secret', 'and', 'not', 'vetted', 'by', 'legal', 'groups', 'among', 'the', 'presidents', 'supporters', '.']",mostlytrue
"['On', 'foreign', 'policy', 'Joe', 'Biden', 'was', 'against', 'aid', 'for', 'Vietnam', 'said', 'the', 'fall', 'of', 'the', 'Shah', 'was', 'a', 'step', 'forward', 'for', 'human', 'rights', 'in', 'Iran', 'opposed', 'Reagans', 'defense', 'buildup', 'and', 'voted', 'against', 'the', 'first', 'Gulf', 'War', '.']",mostlytrue
"['Obama', 'unilaterally', 'announced', 'he', 'was', 'delaying', 'employer', 'mandate', 'through', 'a', 'blog', 'post', 'by', 'a', 'midlevel', 'bureaucrat', 'at', 'the', 'Department', 'of', 'Treasury', '.']",mostlytrue
"['Texas', 'is', 'experiencing', 'the', 'fastest', 'population', 'growth', 'in', 'the', 'country', 'adding', 'more', 'than', '1000', 'people', 'a', 'day', '.']",mostlytrue
"['The', 'median', 'male', 'worker', 'in', 'this', 'country', 'has', 'not', 'seen', 'a', 'raise', 'inflation', 'adjusted', 'for', '30', 'years', 'basically', '.']",mostlytrue
"['I', 'cut', 'spending', 'while', 'serving', 'in', 'the', 'state', 'Legislature']",mostlytrue
"['If', 'you', 'have', 'a', 'job', 'in', 'this', 'country', 'there', 's', 'a', '97', 'percent', 'chance', 'that', 'you', 're', 'not', 'going', 'to', 'be', 'in', 'poverty', '.']",mostlytrue
"['If', 'you', 'make', 'the', 'average', 'amount', 'of', 'people', 'in', 'Wisconsin', '$', '50000', 'you', 'got', '$', '1.60', 'less', 'a', 'week', 'in', 'taxes', 'under', 'the', 'state', 'incometax', 'cut', 'but', 'it', 'did', 'nt', 'show', 'up', 'in', 'your', 'paycheck', '.']",mostlytrue
"['We', 'have', 'been', 'in', 'Afghanistan', 'longer', 'now', 'than', 'we', 'have', 'been', 'in', 'any', 'foreign', 'land', 'conducting', 'a', 'war', 'in', 'our', 'nations', 'history', '.']",mostlytrue
"['Marriage', 'decreases', 'the', 'probability', 'of', 'child', 'poverty', 'by', '82', 'percent', '.']",mostlytrue
"['Federal', 'law', 'requires', 'residents', 'to', 'participate', 'in', 'the', 'U.S.', 'governments', 'American', 'Community', 'Survey', '.']",mostlytrue
"['There', 'are', 'many', 'studies', 'that', 'indicate', 'that', 'the', 'longer', 'people', 'get', 'unemployment', 'insurance', 'it', 'provides', 'some', 'disincentive', 'to', 'work', '.']",mostlytrue
"['US', 'Change', 'in', 'Income', '200913', '.', 'Top', '1', '31.4', '.', 'Bottom', '99', '0.4', '.']",mostlytrue
"['Under', 'the', 'Espionage', 'Act', 'Edward', 'Snowden', 'would', 'not', 'be', 'allowed', 'to', 'come', 'into', 'court', 'and', 'say', 'I', 'was', 'justified', 'in', 'disclosing', 'this', 'information', '.', 'There', 'is', 'no', 'whistleblower', 'exception', 'in', 'the', 'Espionage', 'Act', '.']",mostlytrue
"['You', 'do', 'nt', 'see', 'Norway', 'losing', 'population', 'and', 'its', 'taxes', 'are', 'astronomical', '.']",mostlytrue
"['In', 'my', 'home', 'state', 'nearly', 'one', 'in', 'five', 'Floridians', 'live', 'in', 'poverty', '.']",mostlytrue
"['In', 'altered', 'photo', 'says', 'Barack', 'Obama', 'wants', 'more', 'of', 'Texans', 'private', 'data', 'via', 'health', 'care', '.']",mostlytrue
"['Because', 'of', 'the', 'health', 'care', 'law', 'by', '2017', 'we', 'will', 'be', 'funneling', 'over', '$', '100', 'billion', 'annually', 'to', 'private', 'insurance', 'companies', '.']",mostlytrue
"['The', 'farm', 'bill', 'has', 'aprovision', 'that', 'would', 'in', 'many', 'ways', 'reduce', 'the', 'deficit', '.']",mostlytrue
"['Republican', 'state', 'lawmakers', 'are', 'refusing', 'to', 'give', 'the', 'people', 'of', 'their', 'own', 'states', 'their', 'own', 'tax', 'dollars', 'back', 'in', 'the', 'form', 'of', 'expanded', 'Medicaid', '.']",mostlytrue
"['Of', 'all', 'cities', 'in', 'the', 'United', 'States', 'with', 'more', 'than', '100000', 'people', 'Providence', 'is', 'the', '183rd', 'safest', '.']",mostlytrue
"['61', 'percent', 'of', 'nontea', 'party', 'Republicans', 'actually', 'agree', '...', 'there', 'is', 'solid', 'evidence', 'the', 'earth', 'is', 'warming', '...', 'but', '70', 'percent', 'of', 'tea', 'partiers', 'contrarily', 'say', 'there', 'is', 'no', 'solid', 'evidence', 'the', 'earth', 'is', 'warming', '.']",mostlytrue
"['Since', '2007', 'David', 'Jolly', 'has', 'given', 'almost', '$', '30000', 'to', 'keep', 'Democrats', 'in', 'Congress']",mostlytrue
"['Says', 'President', 'Barack', 'Obama', 'came', 'into', 'office', 'very', 'concerned', 'about', 'wiretappings', 'but', 'then', 'he', 'became', 'president', 'of', 'the', 'United', 'States', 'he', 'got', 'all', 'the', 'briefings', ' ', 'and', 'he', 'decided', ' ', 'the', 'balance', 'is', 'probably', 'pretty', 'appropriately', 'struck', '.']",mostlytrue
"['To', 'comply', 'with', 'nondiscrimination', 'laws', 'the', 'government', 'is', 'forcing', 'people', 'in', 'business', 'to', 'make', 'wedding', 'cakes', 'for', 'anyone', '.']",mostlytrue
"['The', 'United', 'States', 'is', 'behind', 'many', 'countries', 'in', 'Europe', 'in', 'terms', 'of', 'the', 'ability', 'of', 'every', 'kid', 'in', 'America', 'to', 'get', 'ahead', '.']",mostlytrue
"['About', '40', 'percent', 'of', 'workers', 'do', 'nt', '...', 'have', 'a', 'single', 'paid', 'sick', 'day', '.']",mostlytrue
"['Floridas', 'proposed', 'medical', 'marijuana', 'amendment', 'would', 'make', 'Florida', 'one', 'of', 'the', 'most', 'lenient', 'medicalmarijuana', 'states', 'allowing', 'use', 'for', 'limitless', 'other', 'conditions', 'specified', 'by', 'any', 'physician', '.']",mostlytrue
"['Says', 'Harry', 'Reid', 'has', 'a', 'better', 'voting', 'attendance', 'record', 'than', 'these', 'three', 'Congressmen']",mostlytrue
"['The', 'vast', 'overwhelming', 'majority', 'of', 'crimes', 'that', 'occur', 'with', 'a', 'firearm', 'are', 'committed', 'by', 'people', 'who', 'do', 'nt', 'legally', 'possess', 'that', 'firearm', 'in', 'the', 'first', 'place', '.']",mostlytrue
"['The', 'town', 'of', 'Cumberland', 'has', 'its', 'highest', 'bond', 'rating', 'in', 'history', '.']",mostlytrue
"['60', 'percent', 'of', 'people', 'on', 'food', 'assistance', 'are', 'working', '.']",mostlytrue
"['Says', 'Nelson', 'Mandela', 'was', 'a', 'communist', '.']",mostlytrue
"['Even', 'after', 'collective', 'bargaining', 'reforms', 'most', 'Wisconsin', 'public', 'employees', 'are', 'still', 'paying', 'about', '12', 'to', '13', 'percent', 'of', 'their', 'health', 'insurance', 'premiums', 'while', 'most', 'state', 'residents', 'who', 'work', 'in', 'the', 'private', 'sector', 'pay', '20', 'to', '25', 'percent', '.']",mostlytrue
"['Onethird', 'of', 'all', 'bank', 'tellers', 'are', 'on', 'public', 'assistance', '.']",mostlytrue
"['About', '2', 'percent', 'of', 'Americans', 'get', 'paid', 'the', 'minimum', 'wage', '.']",mostlytrue
"['Passing', 'a', 'federal', 'firearms', 'background', 'check', 'through', 'the', 'NICS', 'database', '.', '.', '.', 'typically', 'takes', '90', 'seconds', '.']",mostlytrue
"['The', 'nineday', 'deer', 'hunt', 'contributes', 'more', 'than', '$', '1.3', 'billion', 'in', 'revenue', 'to', 'the', 'state', 'of', 'Wisconsin', '.']",mostlytrue
"['Were', 'the', 'Sunshine', 'State', 'and', 'were', 'hardly', 'doing', 'any', 'solar', 'energy', 'production', '.']",mostlytrue
"['The', 'economy', 'bled', '$', '24', 'billion', 'due', 'to', 'the', 'government', 'shutdown', '.']",mostlytrue
"['Firearms', 'homicides', 'are', 'down', 'about', '40', 'percent', 'since', 'Texas', 'passed', 'concealedgun', 'permit', 'law', '.']",mostlytrue
"['Republican', 'ideas', 'on', 'health', 'care', 'do', 'nt', 'give', 'people', 'an', 'option', 'to', 'even', 'enroll', 'in', 'something', 'that', 'they', 'can', 'afford', '.']",mostlytrue
"['During', 'the', 'last', 'election', 'Democrats', 'won', 'over', 'a', 'million', 'votes', 'more', 'than', 'Republicans', 'but', 'because', 'of', 'the', 'way', 'districts', 'are', 'designed', 'the', 'Republicans', 'got', '33', 'more', 'members', 'of', 'the', 'House', 'of', 'Representatives', 'than', 'the', 'Democrats', 'did', '.']",mostlytrue
"['These', '60', 'acres', 'the', 'Atlanta', 'Braves', 'want', 'to', 'build', 'a', 'stadium', 'on', 'have', 'produced', 'zero', 'SPLOST', 'money', 'for', 'parks', 'and', 'recreation', 'have', 'produced', 'zero', 'money', 'for', 'education', '.']",mostlytrue
"['Floridas', 'proposed', 'amendment', 'for', 'medical', 'marijuana', 'would', 'allow', 'people', 'who', 'alleged', 'minor', 'ailments', 'such', 'as', 'muscle', 'spasms', 'neck', 'pain', 'back', 'pain', 'and', 'even', 'menstrual', 'cramps', 'to', 'qualify', 'for', 'governmentsanctioned', 'potsmoking', '.']",mostlytrue
"['In', 'a', 'poll', '53', 'percent', 'of', 'young', 'Republican', 'voters', '.', '.', '.', 'under', 'age', '35', 'said', 'that', 'they', 'would', 'describe', 'a', 'climate', 'change', 'denier', 'as', 'ignorant', 'out', 'of', 'touch', 'or', 'crazy', '.']",mostlytrue
"['In', 'the', 'history', 'of', 'the', 'United', 'States', '168', 'presidential', 'nominees', 'have', 'been', 'filibustered', '82', 'blocked', 'under', 'President', 'Obama', '86', 'blocked', 'under', 'all', 'the', 'other', 'presidents', '.']",mostlytrue
"['The', 'reason', 'we', 'have', 'a', 'national', 'debt', 'is', 'not', 'because', 'of', 'defense', 'spending', '.', 'What', 'is', 'driving', 'our', 'longterm', 'debt', 'are', 'Medicare', 'and', 'Social', 'Security', 'programs', '.']",mostlytrue
"['No', 'one', 'in', 'the', 'country', 'has', 'ever', 'built', 'a', 'brand', 'new', 'sports', 'facility', 'and', 'created', 'this', 'kind', 'of', 'development', 'at', 'the', 'same', 'time', '.']",mostlytrue
"['8.5', 'million', 'Americans', 'have', 'gotten', 'rebate', 'checks', 'because', 'their', 'insurance', 'companies', 'were', 'spending', 'too', 'much', 'money', 'on', 'executive', 'bonuses', 'and', 'administrative', 'costs', 'and', 'not', 'enough', 'on', 'health', 'care', '.']",mostlytrue
"['Says', 'Tom', 'Cotton', 'voted', 'to', 'turn', 'Medicare', 'into', 'a', 'voucher', 'system', '.']",mostlytrue
"['The', 'U.S.', 'Department', 'of', 'Defense', 'spends', '$', '80', 'million', 'a', 'year', 'on', 'prostate', 'cancer', 'research', '$', '25', 'million', 'a', 'year', 'on', 'ovarian', 'cancer', 'research', 'and', '$', '150', 'million', 'a', 'year', 'on', 'breast', 'cancer', 'research', '.']",mostlytrue
"['Medicare', 'Part', 'D', 'was', 'far', 'more', 'expensive', 'than', 'the', 'Affordable', 'Care', 'Act', 'and', 'unlike', 'the', 'act', 'was', 'never', 'budgeted', '.']",mostlytrue
"['Given', 'how', 'expansive', 'our', 'program', 'already', 'was', 'expanding', 'Medicaid', 'in', 'New', 'Jersey', 'due', 'to', 'Obamacare', 'was', 'a', 'relatively', 'small', 'expansion', '.']",mostlytrue
"['The', 'national', 'debt', 'is', 'on', 'track', 'to', 'double', 'during', 'Obamas', 'presidency', '.']",mostlytrue
"['Says', 'Rick', 'Scott', 'cut', 'education', 'by', '$', '1.3', 'billion', 'in', 'his', 'first', 'year', 'then', 'in', 'his', 'second', 'year', 'he', 'decreases', 'funding', 'by', '$', '300', 'million', 'to', 'our', 'state', 'universities', '.']",mostlytrue
